ID,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING,LOGSPEND 
542,0,63.5,312,1,0,0,1,2083.3333333,1,21000.0,0.0056705,11.8134922,2.4692423 
543,0,31.833334,18,0,0,0,1,2900.0,0,34800.0,0.1801483,522.4299937,6.2584910 
544,1,32.0,108,2,0,0,1,2000.0,0,8000.0,0.1138992,227.7983427,5.4284608 
545,0,24.5,18,0,0,0,0,2083.3333333,0,25000.0,0.1137076,236.8908220,5.4675994 
546,0,19.166666,86,0,0,0,0,1266.6666667,0,15200.0,0.0109868,13.9166668,2.6330872 
547,0,29.416666,72,3,0,0,1,1575.0,0,12225.0,0.0119049,18.7502306,2.9312061 
548,0,21.083334,18,0,0,0,0,1333.3333333,0,16000.0,0.0615081,82.0108354,4.4068514 
549,0,19.916666,120,0,0,0,0,1283.3333333,0,15400.0,0.064563,82.8558388,4.4171022 
550,1,23.916666,5,0,0,1,0,1916.6666667,0,23000.0,0.0798722,153.0883374,5.0310151 
551,1,47.0,72,1,0,2,0,1633.3333333,0,9800.0,0.1232143,201.2499941,5.3045479 
552,0,33.9166679,76,0,0,0,1,2775.0,0,33300.0,0.054927,152.4225047,5.0266563 
553,0,44.8333321,216,2,0,0,0,3426.0,0,15037.3330078,0.0364648,124.9284020,4.8277408 
554,0,47.5,18,0,0,0,1,5416.6666667,0,65000.0,0.0548872,297.3058370,5.6947614 
555,0,23.416666,18,0,0,0,0,2500.0,0,30000.0,0.1518367,379.5916587,5.9390961 
556,0,35.0833321,25,1,0,5,1,2083.3333333,0,12500.0,0.2333748,486.1975089,6.1866149 
557,1,34.1666679,72,2,0,0,0,1666.6666667,0,6666.6665039,0.0024,4,1.3862944 
558,0,46.9166679,106,3,0,0,1,4333.3333333,0,13000.0,0.0910744,394.6558287,5.9780141 
559,0,34.8333321,66,0,0,2,0,3801.6666667,0,45620.0,0.0193882,73.7074976,4.3001045 
560,0,45.5,192,2,0,0,1,1800.0,0,7200.0,0.0159648,28.7366677,3.3581739 
561,0,28.833334,48,0,0,0,1,3500.0,0,42000.0,0.0081067,28.3733332,3.3454497 
562,1,25.916666,8,0,0,0,0,1500.0,0,18000.0,0.0476506,71.4758355,4.2693594 
563,0,52.0,264,1,0,1,1,5000.0,0,30000.0,0.0239778,119.8891643,4.7865677 
564,0,28.416666,24,0,0,0,0,2200.0,0,26400.0,0.0971492,213.7283400,5.3647058 
565,1,41.9166679,13,0,0,0,0,1500.0,0,27600.0,0.0724275,108.6413004,4.6880516 
566,0,36.5,72,1,3,2,1,4000.0,0,45000.0,0.0285209,114.0835583,4.7369311 
567,0,27.833334,12,0,0,0,0,1259.8333333,0,15118.0,0.0418045,52.6666649,3.9639827 
568,0,42.0833321,84,0,1,0,1,3750.0,1,58125.0,0.0342954,128.6077453,4.8567670 
569,0,39.8333321,17,3,0,0,1,3833.3333333,0,11500.0,0.0028387,10.8816667,2.3870794 
570,1,45.9166679,240,2,0,0,1,2061.75,0,8247.0,0.1408722,290.4433410,5.6714085 
571,1,30.833334,120,1,0,0,0,1430.0,0,8580.0,0.3379196,483.2249752,6.1804823 
572,1,27.666666,8,0,1,0,0,1291.6666667,0,15500.0,0.0644845,83.2924976,4.4223585 
573,0,25.333334,24,0,0,0,0,1666.6666667,0,20000.0,0.006652,11.0866665,2.4057432 
574,0,44.3333321,146,0,2,0,1,1459.4166667,0,17813.0,0.0199714,29.1465485,3.3723365 
575,0,56.0833321,180,0,0,0,1,1666.6666667,0,20000.0,0.1846725,307.7875078,5.7294096 
576,0,23.5,94,2,0,0,0,1750.0,0,7000.0,0.0335771,58.7600023,4.0734614 
577,0,23.5,3,0,0,0,0,2200.0,0,26400.0,0.0701428,154.3141723,5.0389906 
578,0,57.25,48,0,1,0,0,2083.3333333,0,25000.0,0.0943448,196.5516713,5.2809254 
579,1,38.1666679,27,0,0,0,1,1333.3333333,0,33000.0,0.0655506,87.4008139,4.4705046 
580,0,48.5,24,0,0,0,1,2500.0,0,30000.0,0.0022,5.5000000,1.7047481 
581,0,43.6666679,30,0,0,0,0,2500.0,0,30000.0,0.171215,428.0374944,6.0592108 
582,0,41.8333321,30,6,1,0,1,3333.3333333,0,6228.5712891,0.0073433,24.4778271,3.1977677 
583,0,30.916666,10,0,0,0,1,3692.25,0,44307.0,0.0398777,147.2383335,4.9920526 
584,1,27.083334,24,1,0,0,0,1416.6666667,0,17500.0,0.0982497,139.1870907,4.9358190 
585,1,44.4166679,99,0,1,0,1,4833.3333333,0,58000.0,0.0624247,301.7191707,5.7094967 
586,1,45.6666679,88,2,1,0,1,2250.0,0,17000.0,0.0058235,13.1029410,2.5728367 
587,0,32.1666679,33,1,0,0,1,6541.6666667,0,39250.0,0.0226132,147.9283419,4.9967280 
588,0,46.8333321,191,2,0,0,1,3598.4166667,0,14393.6669922,0.0397158,142.9141591,4.9622442 
589,0,22.25,3,0,0,0,0,2458.3333333,0,29500.0,0.0023586,5.7983333,1.7575705 
590,0,42.1666679,12,0,0,0,1,4583.3333333,0,85000.0,0.1078854,494.4748090,6.2034962 
591,1,37.8333321,10,2,0,0,1,1416.6666667,0,8051.6665039,0.0416725,59.0360863,4.0781489 
592,0,26.25,36,0,0,0,0,1625.0,0,19500.0,0.0226795,36.8541668,3.6069687 
593,0,22.083334,96,0,0,0,1,2083.3333333,0,25000.0,0.0620304,129.2299945,4.8615937 
594,1,22.916666,12,0,0,0,0,1666.6666667,0,20000.0,0.0340935,56.8224986,4.0399324 
595,0,27.833334,62,0,0,0,0,1833.3333333,0,23000.0,0.0279122,51.1723214,3.9351988 
596,0,31.75,36,1,0,0,1,2916.6666667,0,17500.0,0.0105551,30.7858324,3.4270546 
597,1,24.333334,48,0,0,0,0,3000.0,0,36000.0,0.0817178,245.1533228,5.5018838 
598,1,39.5,96,0,0,1,1,2916.6666667,0,35000.0,0.0482454,140.7158375,4.9467425 
599,0,32.1666679,24,0,0,0,0,4333.3333333,0,52000.0,0.0626352,271.4191601,5.6036643 
600,1,26.833334,30,2,0,2,0,1750.0,0,7000.0,0.0005714,1.0000000,-0 
601,0,20.666666,146,0,0,1,1,1475.0,0,17700.0,0.1226096,180.8491716,5.1976634 
602,0,26.333334,12,0,0,0,0,1916.6666667,0,23000.0,0.1188404,227.7774978,5.4283693 
603,0,38.25,61,2,0,1,1,2666.6666667,0,10666.6669922,0.0134122,35.7658317,3.5769930 
604,0,32.9166679,109,2,0,0,0,1791.6666667,0,7166.6665039,0.167467,300.0450116,5.7039325 
605,1,36.75,20,1,0,0,0,2083.3333333,0,12500.0,0.117322,244.4208444,5.4988915 
606,0,45.6666679,32,2,0,0,1,7083.3333333,1,53333.3320313,0.0598482,423.9250968,6.0495568 
607,0,20.833334,105,0,0,0,1,2666.6666667,0,32000.0,0.0606047,161.6125007,5.0852015 
608,1,35.0,42,2,0,0,1,2750.0,0,11000.0,0.0854545,235.0000013,5.4595855 
609,0,34.9166679,5,1,0,1,0,3833.3333333,0,34500.0,0.2936422,1125.6282926,7.0260966 
610,0,35.9166679,48,0,0,0,1,3583.3333333,0,43000.0,0.0313142,112.2091558,4.7203646 
611,1,24.583334,14,0,0,0,1,3333.3333333,1,40000.0,0.0460175,153.3916717,5.0329946 
612,1,19.416666,3,0,0,0,0,1666.6666667,0,20000.0,0.039921,66.5350010,4.1977281 
613,0,50.3333321,108,0,0,0,1,1166.6666667,0,44000.0,0.0138595,16.1694701,2.7831249 
614,0,30.833334,102,2,0,1,1,1550.0,0,6200.0,0.0600538,93.0833312,4.5334951 
615,1,30.833334,25,2,0,0,0,1500.0,0,9333.3330078,0.2850136,427.5203794,6.0580020 
616,0,43.5,14,1,0,0,0,8333.25,1,49999.5,0.0555192,462.6550081,6.1369817 
617,0,25.166666,2,1,0,0,0,2500.0,0,22000.0,0.0264698,66.1744317,4.1922942 
618,0,45.1666679,60,1,0,0,1,4000.0,0,24000.0,0.0197573,79.0291652,4.3698170 
619,0,23.416666,7,0,0,0,1,1408.3333333,0,21100.0,0.1440308,202.8433689,5.3124341 
620,1,36.3333321,24,3,0,0,1,2000.0,0,6000.0,0.0311946,62.3891652,4.1333916 
621,0,32.8333321,3,2,0,0,0,2333.3333333,0,26000.0,0.2027219,473.0178217,6.1591331 
622,0,35.3333321,7,0,0,0,0,3033.3333333,1,38500.0,0.0160714,48.7500027,3.8867053 
623,0,21.166666,42,0,0,0,0,1625.0,0,19500.0,0.1081959,175.8183269,5.1694512 
624,0,69.1666641,384,0,0,0,1,2083.3333333,1,75000.0,0.00972,20.2500009,3.0081548 
625,1,24.5,60,2,0,0,0,1607.6666667,0,6430.6665039,0.0940804,151.2500005,5.0189341 
626,1,26.916666,12,0,0,0,1,1541.6666667,0,22100.0,0.0401357,61.8759401,4.1251314 
627,0,44.25,50,1,0,0,1,3250.0,0,22000.0,0.0319398,103.8042558,4.6425070 
628,1,23.083334,50,1,0,0,0,2000.0,0,12000.0,0.066625,133.2499981,4.8922270 
629,1,21.5,3,1,0,0,0,1666.6666667,0,13500.0,0.0111852,18.6419751,2.9254158 
630,1,57.1666679,240,2,1,2,1,5000.0,1,21666.6660156,0.0245492,122.7461547,4.8101184 
631,0,24.333334,32,0,0,0,0,1691.6666667,0,20300.0,0.0803404,135.9091646,4.9119868 
632,1,23.083334,14,0,0,0,0,1750.0,0,21000.0,0.3055691,534.7458422,6.2817916 
633,1,43.8333321,180,3,1,1,1,4583.3333333,0,22500.0,0.0961406,440.6442152,6.0882378 
634,0,31.0,125,0,0,0,1,1833.3333333,0,22000.0,0.0292309,53.5899972,3.9813624 
635,1,43.5833321,162,1,1,1,1,3166.6666667,0,19000.0,0.0754737,238.9999901,5.4764635 
636,0,34.0833321,62,0,0,1,0,2666.6666667,0,32000.0,0.0020625,5.5000000,1.7047481 
637,1,22.833334,38,2,1,0,0,1750.0,0,10666.6669922,0.0374509,65.5391375,4.1826475 
638,1,40.3333321,36,4,0,0,1,4166.6666667,0,10000.0,0.00024,1.0000000,-0 
639,1,23.0,12,0,0,0,0,1500.0,0,23000.0,0.0068696,10.3043478,2.3325659 
640,1,34.0833321,82,3,0,0,1,1416.6666667,0,5750.0,0.0056957,8.0688406,2.0880098 
641,1,32.0,38,2,0,0,0,2083.3333333,0,8333.3330078,0.02684,55.9166656,4.0238625 
642,1,20.833334,6,0,0,0,0,1450.0,0,17400.0,0.0277115,40.1816661,3.6934108 
643,1,37.0833321,110,4,0,1,0,2750.0,0,8000.0,0.074637,205.2517589,5.3242373 
644,0,42.25,14,2,0,0,0,2333.3333333,0,9333.3330078,0.0121571,28.3666650,3.3452147 
645,0,21.916666,26,0,0,0,0,2333.3333333,0,30000.0,0.0561737,131.0718904,4.8757460 
646,1,27.916666,66,1,0,0,0,1416.6666667,0,8500.0,0.1499165,212.3816659,5.3583850 
647,0,32.5,86,0,0,1,0,1833.3333333,0,28000.0,0.0057889,10.6130353,2.3620830 
648,0,42.1666679,61,0,2,2,1,2916.6666667,1,35000.0,0.0860909,251.0983280,5.5258446 
649,0,47.6666679,48,0,0,0,0,2666.6666667,0,32000.0,0.0767278,204.6074867,5.3210934 
650,1,38.3333321,25,0,0,0,0,1560.0,0,47220.0,0.0339322,52.9342809,3.9690512 
651,0,40.6666679,6,5,1,0,0,3466.6666667,0,6933.3334961,0.0343591,119.1116671,4.7800614 
652,1,34.9166679,84,2,0,1,1,1250.0,0,7000.0,0.0196957,24.6196426,3.2035446 
653,0,43.1666679,173,3,0,0,1,2333.3333333,0,7000.0,0.0069286,16.1666668,2.7829515 
654,1,22.333334,0,1,0,0,0,958.3333333,0,12250.0,0.0004898,.4693878,-.7563261 
655,0,46.0833321,24,3,0,0,1,3916.6666667,0,11750.0,0.0011862,4.6458335,1.5359708 
656,0,30.416666,45,3,0,0,1,1666.6666667,0,5000.0,0.0048,8,2.0794416 
657,1,31.833334,6,3,1,1,1,2041.6666667,0,6578.25,0.0218086,44.5259146,3.7960714 
658,1,27.0,12,0,0,0,0,2583.3333333,0,33400.0,0.0513326,132.6093044,4.8874072 
659,1,24.416666,18,0,0,1,0,1416.6666667,0,39000.0,0.0317179,44.9337605,3.8051894 
660,0,43.1666679,245,2,0,0,1,1708.3333333,0,6833.3334961,0.0214068,36.5700002,3.5992282 
661,0,37.5833321,32,4,0,0,1,3333.3333333,0,8000.0,0.0401217,133.7391635,4.8958914 
662,1,27.5,30,3,0,0,0,2500.0,0,7500.0,0.0334677,83.6691633,4.4268705 
663,1,31.583334,36,3,0,0,0,3583.3333333,0,12250.0,0.0370702,132.8348961,4.8891070 
664,0,27.083334,18,1,0,0,1,2916.6666667,0,17500.0,0.1914406,558.3683215,6.3250188 
665,0,39.0833321,24,0,0,2,1,3500.0,0,42000.0,0.0065545,22.9408338,3.1329185 
666,0,25.666666,13,0,0,0,0,2000.0,0,24000.0,0.0386392,77.2783309,4.3474136 
667,1,45.25,24,0,0,0,0,3083.3333333,0,37000.0,0.1384322,426.8324934,6.0563916 
668,0,21.083334,54,0,0,0,0,4583.3333333,0,55000.0,0.0179104,82.0891644,4.4078060 
669,1,28.916666,101,1,0,0,0,2250.0,0,25000.0,0.0605034,136.1326519,4.9136298 
670,0,41.1666679,24,3,0,0,1,5833.3333333,0,17500.0,0.0343991,200.6616754,5.3016203 
671,0,47.6666679,228,0,0,0,1,1683.3333333,0,20200.0,0.0435644,73.3333341,4.2950153 
672,1,74.1666641,511,0,0,0,1,1250.0,0,28065.0,0.0168894,21.1117044,3.0498276 
673,0,26.0,12,0,0,0,0,1083.3333333,0,19000.0,0.0391737,42.4381588,3.7480479 
674,0,47.5,108,1,1,0,1,4000.0,0,24000.0,0.0322702,129.0808320,4.8604388 
675,0,27.916666,12,0,0,3,0,2333.3333333,0,28000.0,0.0707,164.9666776,5.1057435 
676,1,26.416666,48,1,0,0,1,4166.6666667,1,25000.0,0.03452,143.8333342,4.9686552 
677,0,39.25,40,0,0,0,0,3208.3333333,0,38500.0,0.1137951,365.0924983,5.9001507 
678,1,34.1666679,4,0,0,1,1,4583.3333333,0,55000.0,0.0499058,228.7349990,5.4325641 
679,0,57.0833321,169,2,0,0,1,5116.6666667,0,20466.6660156,0.0891671,456.2383446,6.1230154 
680,0,43.9166679,13,0,0,0,0,2811.4166667,0,33737.0,0.0254839,71.6458369,4.2717350 
681,0,23.0,1,0,0,1,0,1916.6666667,0,23900.0,0.0448264,85.9171872,4.4533839 
682,1,23.416666,26,4,0,0,0,1550.0,0,3720.0,0.1672785,259.2816725,5.5579150 
683,1,27.916666,30,0,0,0,0,2083.3333333,0,25000.0,0.00048,1.0000000,-0 
684,1,41.4166679,128,3,0,0,1,2250.0,0,10650.0,0.0822786,185.1269379,5.2210417 
685,0,43.5833321,122,0,0,1,1,833.3333333,0,55000.0,0.0002182,.1818182,-1.7047481 
686,0,25.166666,8,0,0,0,1,3333.3333333,0,40000.0,0.0434402,144.8008294,4.9753592 
687,1,35.8333321,64,1,0,1,1,1973.3333333,0,11840.0,0.0600688,118.5358336,4.7752153 
688,0,50.0,144,0,0,0,1,2916.6666667,0,35000.0,0.1311937,382.6483712,5.9471165 
689,0,24.0,12,1,0,0,1,1658.3333333,0,15475.0,0.0698588,115.8491839,4.7522892 
690,1,46.1666679,216,1,0,0,0,2083.3333333,0,15750.0,0.0968946,201.8637490,5.3075930 
691,1,47.1666679,12,2,0,1,1,1500.0,0,11333.3330078,0.0660479,99.0719162,4.5958460 
692,1,41.4166679,72,1,0,0,0,1666.6666667,0,10000.0,0.030468,50.7800002,3.9275026 
693,0,34.75,38,2,0,0,1,1666.6666667,0,6666.6665039,0.0033,5.5000000,1.7047481 
694,1,23.583334,26,0,0,0,0,1417.0,0,21804.0,0.3740396,530.0141418,6.2729037 
695,0,29.166666,8,4,1,0,1,5416.6666667,1,15000.0,0.0495627,268.4644439,5.5927185 
696,0,50.0,180,3,0,0,1,5000.0,0,15000.0,0.1677082,838.5408670,6.7316633 
697,0,49.25,8,0,0,0,0,1500.0,0,18000.0,0.0817256,122.5883290,4.8088318 
698,1,27.583334,40,3,0,2,1,3333.3333333,1,10000.0,0.01495,49.8333325,3.9086841 
699,1,49.25,106,1,0,2,1,4166.6666667,0,40000.0,0.0366,152.5000048,5.0271646 
700,0,32.9166679,5,3,0,0,1,2240.8333333,0,6722.5,0.2279074,510.7025085,6.2357872 
701,1,25.5,15,0,0,0,0,1634.1666667,0,23110.0,0.0551982,90.2030281,4.5020630 
702,1,48.4166679,195,1,1,0,1,1583.3333333,0,9500.0,0.1524737,241.4166729,5.4865244 
703,0,32.8333321,17,0,0,0,0,2083.3333333,0,25000.0,0.0581688,121.1850050,4.7973183 
704,1,45.3333321,120,2,0,0,1,3031.6666667,0,12126.6669922,0.0014912,4.5208332,1.5086963 
705,0,23.75,14,1,0,0,1,1500.0,0,20000.0,0.1138262,170.7393676,5.1401382 
706,0,25.5,216,0,0,0,1,2105.0833333,0,25261.0,0.0884363,186.1658399,5.2266379 
707,1,37.9166679,40,0,0,0,0,3666.6666667,0,44000.0,0.0014545,5.3333332,1.6739764 
708,0,24.5,8,0,0,0,0,2600.0,0,35400.0,0.2384579,619.9905872,6.4297043 
709,0,40.8333321,151,1,1,0,1,3108.3333333,0,18650.0,0.0578351,179.7708335,5.1916829 
710,0,25.25,6,0,0,0,0,1958.3333333,0,23500.0,0.1707826,334.4491627,5.8124849 
711,0,41.5833321,18,3,0,0,1,5416.6666667,0,16250.0,0.0208615,112.9999982,4.7273878 
712,0,40.4166679,14,0,0,0,0,3900.0,0,54300.0,0.0075061,29.2737010,3.3766895 
713,0,35.9166679,56,3,0,0,0,1500.0,0,5700.0,0.0050439,7.5657894,2.0236367 
714,0,31.583334,35,0,3,0,0,5833.3333333,0,70000.0,0.1169151,682.0050068,6.5250370 
715,1,22.333334,11,0,0,0,0,1666.6666667,0,20000.0,0.144862,241.4366603,5.4866072 
716,0,22.166666,27,0,0,0,1,1333.3333333,0,16000.0,0.1506275,200.8366585,5.3024919 
717,1,43.0833321,192,0,0,2,1,1696.0,0,59664.0,0.0470994,79.8806208,4.3805333 
718,1,48.4166679,48,1,0,0,0,2708.3333333,0,16250.0,0.0326378,88.3941655,4.4818060 
719,0,28.916666,3,1,0,0,1,2291.6666667,0,13750.0,0.3822785,876.0549687,6.7754288 
720,1,34.0,24,2,0,0,1,1666.6666667,0,7466.6665039,0.017279,28.7983629,3.3603185 
721,0,36.8333321,115,0,0,0,1,4166.6666667,1,50000.0,0.0369456,153.9400003,5.0365629 
722,0,25.166666,5,0,0,0,0,5000.0,0,63000.0,0.0731597,365.7983989,5.9020824 
723,0,33.8333321,18,4,0,0,1,2625.0,0,6300.0,0.000381,1.0000000,-0 
724,0,43.8333321,63,1,1,0,0,1600.0,0,9600.0,0.0213042,34.0866685,3.5289064 
725,0,25.916666,156,0,0,0,0,2333.3333333,0,28000.0,0.0004286,1.0000000,-0 
726,1,22.666666,15,1,0,0,0,1600.0,0,9600.0,0.0210938,33.7500006,3.5189804 
727,1,26.0,21,0,0,0,0,1322.0833333,0,15865.0,0.1349039,178.3541687,5.1837713 
728,1,24.833334,54,5,0,0,0,2325.1666667,0,4650.3334961,0.1246893,289.9233252,5.6696165 
729,0,23.75,18,3,0,0,0,2500.0,0,7500.0,0.016826,42.0650002,3.7392160 
730,0,24.833334,3,0,0,0,0,1266.6666667,0,15200.0,0.055352,70.1124986,4.2501011 
731,0,23.666666,4,0,0,0,1,2750.0,0,33000.0,0.041547,114.2541692,4.7384255 
732,1,31.916666,12,1,0,0,0,2333.3333333,0,15000.0,0.177307,413.7163212,6.0251805 
733,1,43.75,24,0,1,3,1,3349.5,0,40194.0,0.0532015,178.1983380,5.1828972 
734,0,34.0833321,12,2,0,0,0,2500.0,0,16666.6660156,0.0325064,81.2660065,4.3977278 
735,0,32.0833321,49,0,0,0,0,1916.6666667,0,23000.0,0.0413043,79.1666635,4.3715553 
736,0,21.5,16,0,0,0,0,1520.8333333,0,20650.0,0.1253748,190.6742112,5.2505663 
737,1,44.8333321,108,0,0,0,1,3400.0,0,57000.0,0.0394063,133.9814693,4.8977015 
738,0,43.3333321,31,1,0,0,1,3583.3333333,0,26500.0,0.1130026,404.9261374,6.0037047 
739,0,33.3333321,9,2,0,0,1,2166.6666667,0,8666.6669922,0.0061204,13.2608335,2.5848148 
740,0,24.833334,215,0,0,0,0,1762.0833333,0,21145.0,0.2488976,438.5783340,6.0835384 
741,0,29.666666,240,0,0,0,0,2083.3333333,0,25000.0,0.1429696,297.8533196,5.6966011 
742,1,40.0833321,10,2,0,0,1,1852.0,0,7408.0,0.3980818,737.2475108,6.6029237 
743,0,30.083334,24,2,1,0,1,5416.6666667,0,21666.6660156,0.0175674,95.1566687,4.5555247 
744,1,23.916666,25,2,0,1,0,1750.0,0,9500.0,0.0438109,76.6690364,4.3394979 
745,1,34.5833321,63,6,0,1,0,3333.3333333,1,10000.0,0.0354654,118.2180891,4.7725311 
746,0,31.083334,24,2,0,1,0,1400.0,0,5600.0,0.0318732,44.6225010,3.7982382 
747,0,25.083334,36,0,0,0,0,1583.3333333,0,19000.0,0.0339032,53.6800021,3.9830405 
748,1,24.25,6,2,0,2,1,1291.6666667,0,5833.3334961,0.0426857,55.1357134,4.0097977 
749,0,26.833334,56,0,0,1,1,416.6666667,0,65000.0,0.0362292,15.0955127,2.7143975 
750,0,52.25,59,1,0,0,1,3633.3333333,0,21800.0,0.0736626,267.6408393,5.5896459 
751,1,29.416666,11,1,0,1,0,1600.0,0,11850.0,0.0402131,64.3409312,4.1641960 
752,1,45.1666679,144,2,0,7,1,3083.3333333,0,12333.3330078,0.0107132,33.0324990,3.4974919 
753,1,30.25,24,2,0,0,0,998.6666667,0,7946.6665039,0.0033977,3.3931208,1.2217501 
754,1,86.8333359,7,0,0,1,0,2200.0,0,32700.0,0.1763553,387.9817635,5.9609583 
755,1,26.833334,36,0,2,0,0,1416.6666667,0,19400.0,0.0433686,61.4387871,4.1180413 
756,1,39.25,48,3,1,0,1,3083.3333333,0,9250.0,0.0015135,4.6666666,1.5404450 
757,0,61.1666679,360,0,0,0,1,4583.3333333,0,55000.0,0.0123613,56.6558311,4.0369949 
758,1,27.166666,6,1,0,0,0,2666.6666667,1,16000.0,0.0458531,122.2749949,4.8062726 
759,0,22.166666,15,2,0,0,0,1666.6666667,0,6666.6665039,0.07337,122.2833246,4.8063407 
760,1,29.5,4,3,0,0,1,3000.0,0,9000.0,0.1104525,331.3575089,5.8031979 
761,0,41.6666679,12,3,0,0,1,3333.3333333,0,10000.0,0.2343107,781.0358206,6.6606210 
762,1,31.25,12,1,0,0,0,2666.6666667,0,16000.0,0.0631912,168.5099999,5.1269951 
763,1,20.25,25,0,0,0,0,900.0,0,15600.0,0.0795019,71.5517275,4.2704206 
764,0,23.916666,3,1,0,0,0,1600.0,0,15228.0,0.0053917,8.6267397,2.1548666 
765,0,27.916666,72,0,0,0,0,1944.0833333,0,23329.0,0.1826868,355.1583163,5.8725637 
766,0,39.3333321,3,4,0,0,0,3075.0,0,8380.0,0.2652792,815.7336429,6.7040879 
767,0,53.0,125,0,0,0,1,3806.9166667,0,45683.0,0.0223904,85.2383340,4.4454513 
768,1,21.333334,28,0,0,0,1,1633.3333333,0,19600.0,0.1610133,262.9883255,5.5721096 
769,0,45.75,6,3,0,0,1,5000.0,0,20000.0,0.0029324,14.6618753,2.6852506 
770,0,52.6666679,302,1,0,0,1,4166.6666667,0,25000.0,0.05996,249.8333342,5.5207940 
771,0,24.666666,12,0,0,0,0,1916.6666667,0,23000.0,0.0593187,113.6941658,4.7335121 
772,0,57.5833321,10,3,1,1,1,2500.0,0,11250.0,0.0357193,89.2983377,4.4919829 
773,0,30.083334,89,1,0,0,1,2500.0,0,15000.0,0.1201333,300.3333323,5.7048930 
774,1,49.8333321,180,0,0,3,1,1750.0,0,23400.0,0.0084615,14.8076927,2.6951468 
775,0,28.333334,36,0,0,0,0,1560.0,0,18720.0,0.0500246,78.0383335,4.3572002 
776,0,35.4166679,48,2,0,0,1,4166.6666667,0,16666.6660156,0.0235402,98.0841694,4.5858260 
777,0,28.083334,12,0,0,0,0,1473.3333333,0,17680.0,0.003733,5.5000000,1.7047481 
778,0,28.416666,14,0,0,0,1,5750.0,0,69000.0,0.0723141,415.8058092,6.0302183 
779,0,39.1666679,49,2,0,0,1,2553.9166667,0,11415.6669922,0.0312933,79.9203543,4.3810306 
780,0,29.333334,50,0,0,0,1,1458.3333333,0,17500.0,0.0450251,65.6616680,4.1845153 
781,0,23.0,60,0,0,0,1,1375.0,0,16500.0,0.1937042,266.3433403,5.5847862 
782,1,41.4166679,50,2,0,0,0,1500.0,0,6000.0,0.1954994,293.2491750,5.6810227 
783,0,26.166666,12,0,0,0,1,2300.0,0,27600.0,0.022942,52.7666666,3.9658797 
784,0,19.25,77,0,0,1,0,2804.1666667,0,39350.0,0.0866905,243.0945279,5.4934504 
785,0,33.25,6,2,0,0,1,2500.0,0,10000.0,0.0102547,25.6366655,3.2440236 
786,0,23.5,36,0,0,0,0,1833.3333333,0,22000.0,0.1052873,193.0266730,5.2628284 
787,0,52.3333321,243,1,0,0,1,2773.3333333,0,16640.0,0.0288227,79.9349999,4.3812138 
788,0,20.583334,12,2,0,0,0,1333.3333333,0,8666.6669922,0.0520523,69.4030772,4.2399312 
789,1,23.166666,12,0,0,0,0,2800.0,0,33600.0,0.079267,221.9475031,5.4024409 
790,1,35.9166679,38,0,0,1,0,1458.3333333,0,17500.0,0.0365857,53.3541672,3.9769521 
791,0,34.1666679,120,0,2,0,0,1606.3333333,0,19276.0,0.0171882,27.6100007,3.3181781 
792,0,26.5,12,0,0,0,0,6666.6666667,0,80000.0,0.142963,953.0867139,6.8597059 
793,1,22.166666,36,0,0,0,0,1666.6666667,1,32000.0,0.04204,70.0666631,4.2494471 
794,0,30.75,12,0,0,0,0,2116.6666667,0,26400.0,0.1429864,302.6544561,5.7125917 
795,1,19.916666,6,0,0,1,1,6000.0,0,72000.0,0.0029722,17.8333330,2.8810693 
796,1,27.0,36,0,0,1,1,2500.0,0,30000.0,0.2930433,732.6083630,6.5966113 
797,0,20.833334,36,0,0,0,0,1375.0,0,16500.0,0.1548303,212.8916718,5.3607835 
798,1,21.75,21,0,0,0,0,1476.0,0,17712.0,0.1116509,164.7966610,5.1047124 
799,0,26.25,5,1,0,0,1,3150.0,0,18900.0,0.0949325,299.0375049,5.7005690 
800,0,46.0833321,60,4,0,0,1,6250.0,0,15000.0,0.0179072,111.9200024,4.7177844 
801,0,30.0,12,1,0,0,1,1500.0,0,9000.0,0.0091333,13.7000000,2.6173958 
802,0,43.0,38,0,0,0,0,2750.0,0,35000.0,0.0711389,195.6318617,5.2762346 
803,0,22.5,162,0,0,0,1,1375.0,1,16500.0,0.0078776,10.8316659,2.3824739 
804,1,55.3333321,173,3,1,0,1,4830.0,0,14490.0,0.0992353,479.3066608,6.1723406 
805,1,30.166666,12,4,0,1,0,2083.3333333,0,5000.0,0.00335,6.9791665,1.9429295 
806,0,30.166666,38,0,0,1,0,2000.0,0,24000.0,0.0217804,43.5608327,3.7741584 
807,1,22.083334,15,0,0,0,0,1833.3333333,0,22000.0,0.1979032,362.8225078,5.8939138 
808,0,33.5833321,54,2,1,2,1,2250.0,0,14333.3330078,0.2585781,581.8007737,6.3661281 
809,1,41.5833321,12,1,0,0,0,3333.3333333,0,20000.0,0.030646,102.1533335,4.6264750 
810,0,20.666666,25,0,0,0,0,1428.5,0,17142.0,0.148849,212.6308327,5.3595575 
811,0,30.583334,101,0,0,0,1,2500.0,0,30000.0,0.3220913,805.2283525,6.6911259 
